name,threesMade,over_under,DraftKings,FanDuel
CJ McCollum,5.5,Over,850.0,900.0
CJ McCollum,6.5,Over,1900.0,1700.0
CJ McCollum,7.5,Over,,3500.0
Cam Thomas,0.5,Over,-900.0,-900.0
Cam Thomas,1.5,Over,-191.5,-175.0
Cam Thomas,1.5,Under,145.0,132.0
Cam Thomas,2.5,Over,145.0,180.0
Cam Thomas,3.5,Over,350.0,450.0
Cam Thomas,4.5,Over,800.0,1000.0
Cam Thomas,5.5,Over,1900.0,
Cameron Johnson,0.5,Over,-1400.0,-1800.0
Cameron Johnson,1.5,Over,-280.0,-290.0
Cameron Johnson,2.5,Over,102.5,110.0
Cameron Johnson,2.5,Under,-135.0,-144.0
Cameron Johnson,3.5,Over,240.0,280.0
Cameron Johnson,4.5,Over,550.0,700.0
Cameron Johnson,5.5,Over,1300.0,1300.0
Cameron Johnson,6.5,Over,,3000.0
Chris Paul,0.5,Over,-550.0,-590.0
Chris Paul,1.5,Over,-122.5,-113.5
Chris Paul,1.5,Under,-110.0,-114.0
Chris Paul,2.5,Over,245.0,265.0
Chris Paul,3.5,Over,650.0,750.0
Chris Paul,4.5,Over,1800.0,
Coby White,0.5,Over,,-5000.0
Coby White,1.5,Over,-575.0,-560.0
Coby White,2.5,Over,-190.0,-180.0
Coby White,2.5,Under,,136.0
Coby White,3.5,Over,127.5,146.0
Coby White,3.5,Under,-166.0,
Coby White,4.5,Over,275.0,320.0
Coby White,5.5,Over,550.0,630.0
Coby White,6.5,Over,1300.0,1100.0
Coby White,7.5,Over,2500.0,1800.0
Cole Anthony,0.5,Over,-265.0,-340.0
Cole Anthony,1.5,Over,167.5,146.0
Cole Anthony,1.5,Under,-220.0,-198.0
Cole Anthony,2.5,Over,550.0,470.0
Cole Anthony,3.5,Over,1700.0,1200.0
D'Angelo Russell,0.5,Over,-900.0,-900.0
D'Angelo Russell,1.5,Over,-185.0,-175.0
D'Angelo Russell,1.5,Under,140.0,132.0
D'Angelo Russell,2.5,Over,145.0,176.0
D'Angelo Russell,3.5,Over,350.0,440.0
D'Angelo Russell,4.5,Over,800.0,1000.0
D'Angelo Russell,5.5,Over,1900.0,
Damian Lillard,0.5,Over,,-20000.0
Damian Lillard,1.5,Over,-1400.0,-1400.0
Damian Lillard,2.5,Over,-380.0,-340.0
Damian Lillard,3.5,Over,-150.0,-134.0
Damian Lillard,3.5,Under,114.0,102.0
Damian Lillard,4.5,Over,135.0,175.0
Damian Lillard,5.5,Over,285.0,350.0
Damian Lillard,6.5,Over,550.0,750.0
Damian Lillard,7.5,Over,1200.0,1300.0
Damian Lillard,8.5,Over,2500.0,2500.0
Darius Garland,0.5,Over,,-3500.0
Darius Garland,1.5,Over,-425.0,-400.0
Darius Garland,2.5,Over,-142.5,-129.0
Darius Garland,2.5,Under,110.0,-102.0
Darius Garland,3.5,Over,155.0,200.0
Darius Garland,4.5,Over,360.0,470.0
Darius Garland,5.5,Over,750.0,1000.0
Darius Garland,6.5,Over,1600.0,1500.0
Darius Garland,7.5,Over,,3500.0
De'Aaron Fox,0.5,Over,-1000.0,-1200.0
De'Aaron Fox,1.5,Over,-210.0,-230.0
De'Aaron Fox,2.5,Over,142.5,140.0
De'Aaron Fox,2.5,Under,-188.0,-188.0
De'Aaron Fox,3.5,Over,370.0,360.0
De'Aaron Fox,4.5,Over,900.0,850.0
De'Aaron Fox,5.5,Over,2200.0,
De'Andre Hunter,0.5,Over,-1400.0,-1800.0
De'Andre Hunter,1.5,Over,-280.0,-265.0
De'Andre Hunter,2.5,Over,102.5,116.0
De'Andre Hunter,2.5,Under,-135.0,-154.0
De'Andre Hunter,3.5,Over,235.0,285.0
De'Andre Hunter,4.5,Over,500.0,700.0
De'Andre Hunter,5.5,Over,1200.0,1400.0
De'Andre Hunter,6.5,Over,2500.0,3000.0
Devin Booker,0.5,Over,-1800.0,
Devin Booker,1.5,Over,-330.0,
Devin Booker,2.5,Over,-107.5,-102.0
Devin Booker,2.5,Under,-125.0,-130.0
Devin Booker,3.5,Over,230.0,
Devin Booker,4.5,Over,550.0,
Devin Booker,5.5,Over,1400.0,
Devin Vassell,0.5,Over,-1100.0,-1600.0
Devin Vassell,1.5,Over,-225.0,-260.0
Devin Vassell,2.5,Over,132.5,125.0
Devin Vassell,2.5,Under,-175.0,-166.0
Devin Vassell,3.5,Over,320.0,330.0
Devin Vassell,4.5,Over,750.0,750.0
Devin Vassell,5.5,Over,1800.0,1500.0
Donovan Mitchell,0.5,Over,,-7000.0
Donovan Mitchell,1.5,Over,-650.0,-750.0
Donovan Mitchell,2.5,Over,-220.0,-220.0
Donovan Mitchell,3.5,Over,102.5,116.0
Donovan Mitchell,3.5,Under,-135.0,-154.0
Donovan Mitchell,4.5,Over,215.0,270.0
Donovan Mitchell,5.5,Over,450.0,560.0
Donovan Mitchell,6.5,Over,950.0,1200.0
Donovan Mitchell,7.5,Over,1900.0,2000.0
Dorian Finney-Smith,0.5,Over,-650.0,-650.0
Dorian Finney-Smith,1.5,Over,-140.0,-131.0
Dorian Finney-Smith,1.5,Under,105.0,100.0
Dorian Finney-Smith,2.5,Over,210.0,240.0
Dorian Finney-Smith,3.5,Over,500.0,630.0
Dorian Finney-Smith,4.5,Over,1300.0,
Dyson Daniels,0.5,Over,-122.5,
Dyson Daniels,0.5,Under,-110.0,
Dyson Daniels,1.5,Over,390.0,
Dyson Daniels,2.5,Over,1500.0,
Franz Wagner,0.5,Over,-525.0,-560.0
Franz Wagner,1.5,Over,-112.5,-121.0
Franz Wagner,1.5,Under,-120.0,-108.0
Franz Wagner,2.5,Over,265.0,280.0
Franz Wagner,3.5,Over,750.0,750.0
Franz Wagner,4.5,Over,2200.0,
Giannis Antetokounmpo,0.5,Over,135.0,
Giannis Antetokounmpo,0.5,Under,-180.0,
Giannis Antetokounmpo,1.5,Over,750.0,
Harrison Barnes,0.5,Over,,-560.0
Harrison Barnes,1.5,Over,,-121.0
Harrison Barnes,1.5,Under,,-108.0
Harrison Barnes,2.5,Over,,260.0
Harrison Barnes,3.5,Over,,750.0
Immanuel Quickley,0.5,Over,-1600.0,-1800.0
Immanuel Quickley,1.5,Over,-310.0,-290.0
Immanuel Quickley,2.5,Over,-107.5,109.0
Immanuel Quickley,2.5,Under,-125.0,-144.0
Immanuel Quickley,3.5,Over,235.0,285.0
Immanuel Quickley,4.5,Over,550.0,650.0
Immanuel Quickley,5.5,Over,1300.0,1300.0
Ja'Kobe Walter,0.5,Over,-280.0,-295.0
Ja'Kobe Walter,1.5,Over,150.0,163.0
Ja'Kobe Walter,1.5,Under,,-220.0
Ja'Kobe Walter,2.5,Over,500.0,540.0
Ja'Kobe Walter,3.5,Over,1600.0,1400.0
Jaden McDaniels,0.5,Over,-475.0,-400.0
Jaden McDaniels,1.5,Over,102.5,118.0
Jaden McDaniels,1.5,Under,-135.0,-154.0
Jaden McDaniels,2.5,Over,310.0,360.0
Jaden McDaniels,3.5,Over,900.0,1000.0
Jaden McDaniels,4.5,Over,2500.0,
Jalen Brunson,0.5,Over,-1600.0,-2500.0
Jalen Brunson,1.5,Over,-300.0,-330.0
Jalen Brunson,2.5,Over,-2.5,102.0
Jalen Brunson,2.5,Under,-130.0,-136.0
Jalen Brunson,3.5,Over,245.0,265.0
Jalen Brunson,4.5,Over,550.0,650.0
Jalen Brunson,5.5,Over,1400.0,1300.0
Jalen Brunson,6.5,Over,,2500.0
Jalen Green,0.5,Over,,-5000.0
Jalen Green,1.5,Over,-700.0,-650.0
Jalen Green,2.5,Over,-230.0,-188.0
Jalen Green,3.5,Over,109.5,131.0
Jalen Green,3.5,Under,-145.0,-174.0
Jalen Green,4.5,Over,235.0,300.0
Jalen Green,5.5,Over,500.0,600.0
Jalen Green,6.5,Over,1000.0,1200.0
Jalen Green,7.5,Over,2200.0,2000.0
Jamal Shead,0.5,Over,-205.0,
Jamal Shead,1.5,Over,210.0,
Jamal Shead,2.5,Over,700.0,
Jamal Shead,3.5,Over,2200.0,
James Harden,1.5,Over,-1000.0,
James Harden,2.5,Over,-295.0,
James Harden,3.5,Over,-117.5,-114.0
James Harden,3.5,Under,-115.0,-114.0
James Harden,4.5,Over,185.0,
James Harden,5.5,Over,400.0,
James Harden,6.5,Over,850.0,
James Harden,7.5,Over,1800.0,
Jonathan Isaac,0.5,Over,-115.0,
Jonathan Isaac,1.5,Over,380.0,
Jonathan Isaac,2.5,Over,1300.0,
Jonathan Mogbo,0.5,Over,165.0,
Jonathan Mogbo,1.5,Over,1000.0,
Jordan Hawkins,0.5,Over,-650.0,
Jordan Hawkins,1.5,Over,-145.0,
Jordan Hawkins,1.5,Under,110.0,
Jordan Hawkins,2.5,Over,200.0,
Jordan Hawkins,3.5,Over,500.0,
Jordan Hawkins,4.5,Over,1300.0,
Jose Alvarado,0.5,Over,-450.0,
Jose Alvarado,1.5,Over,-2.5,
Jose Alvarado,1.5,Under,-130.0,
Jose Alvarado,2.5,Over,295.0,
Jose Alvarado,3.5,Over,800.0,
Jose Alvarado,4.5,Over,2200.0,
Josh Giddey,0.5,Over,-575.0,-700.0
Josh Giddey,1.5,Over,-127.5,-137.0
Josh Giddey,1.5,Under,-105.0,104.0
Josh Giddey,2.5,Over,235.0,230.0
Josh Giddey,3.5,Over,600.0,600.0
Josh Giddey,4.5,Over,1700.0,1400.0
Josh Hart,0.5,Over,-168.0,
Josh Hart,0.5,Under,130.0,
Josh Hart,1.5,Over,285.0,
Josh Hart,2.5,Over,1100.0,
Julius Randle,0.5,Over,-500.0,-520.0
Julius Randle,1.5,Over,-112.5,-107.0
Julius Randle,1.5,Under,-120.0,-122.0
Julius Randle,2.5,Over,270.0,300.0
Julius Randle,3.5,Over,800.0,870.0
Julius Randle,4.5,Over,2200.0,
Karl-Anthony Towns,0.5,Over,-750.0,
Karl-Anthony Towns,1.5,Over,-157.0,
Karl-Anthony Towns,1.5,Under,120.0,
Karl-Anthony Towns,2.5,Over,185.0,
Karl-Anthony Towns,3.5,Over,475.0,
Karl-Anthony Towns,4.5,Over,1200.0,
Kawhi Leonard,0.5,Over,-1600.0,
Kawhi Leonard,1.5,Over,-280.0,
Kawhi Leonard,2.5,Over,112.0,120.0
Kawhi Leonard,2.5,Under,-145.0,-160.0
Kawhi Leonard,3.5,Over,275.0,
Kawhi Leonard,4.5,Over,650.0,
Kawhi Leonard,5.5,Over,1500.0,
Kelly Oubre Jr,0.5,Over,-350.0,-400.0
Kelly Oubre Jr,1.5,Over,125.0,127.0
Kelly Oubre Jr,1.5,Under,-166.0,-168.0
Kelly Oubre Jr,2.5,Over,380.0,400.0
Kelly Oubre Jr,3.5,Over,1100.0,1100.0
Kentavious Caldwell-Pope,0.5,Over,-270.0,-340.0
Kentavious Caldwell-Pope,1.5,Over,175.0,152.0
Kentavious Caldwell-Pope,1.5,Under,-238.0,-205.0
Kentavious Caldwell-Pope,2.5,Over,550.0,500.0
Kentavious Caldwell-Pope,3.5,Over,1800.0,1400.0
Kevin Durant,0.5,Over,-1800.0,
Kevin Durant,1.5,Over,-360.0,
Kevin Durant,2.5,Over,-115.0,104.0
Kevin Durant,2.5,Under,-115.0,-138.0
Kevin Durant,3.5,Over,210.0,
Kevin Durant,4.5,Over,500.0,
Kevin Durant,5.5,Over,1200.0,
Kris Dunn,0.5,Over,-275.0,
Kris Dunn,1.5,Over,167.5,
Kris Dunn,1.5,Under,-220.0,
Kris Dunn,2.5,Over,550.0,
Kris Dunn,3.5,Over,1900.0,
LeBron James,0.5,Over,,-3000.0
LeBron James,1.5,Over,-370.0,-370.0
LeBron James,2.5,Over,-127.5,-113.5
LeBron James,2.5,Under,-105.0,-114.0
LeBron James,3.5,Over,185.0,230.0
LeBron James,4.5,Over,425.0,550.0
LeBron James,5.5,Over,1000.0,1100.0
LeBron James,6.5,Over,2200.0,2000.0
Lonzo Ball,0.5,Over,-2000.0,-2500.0
Lonzo Ball,1.5,Over,-370.0,-350.0
Lonzo Ball,2.5,Over,-127.5,-113.5
Lonzo Ball,2.5,Under,-105.0,-114.0
Lonzo Ball,3.5,Over,185.0,230.0
Lonzo Ball,4.5,Over,390.0,500.0
Lonzo Ball,5.5,Over,850.0,1060.0
Lonzo Ball,6.5,Over,1900.0,1700.0
Luka Doncic,0.5,Over,,-10000.0
Luka Doncic,1.5,Over,-1100.0,-1100.0
Luka Doncic,2.5,Over,-310.0,-295.0
Luka Doncic,3.5,Over,-127.5,-116.5
Luka Doncic,3.5,Under,-105.0,-112.0
Luka Doncic,4.5,Over,170.0,210.0
Luka Doncic,5.5,Over,360.0,420.0
Luka Doncic,6.5,Over,750.0,830.0
Luka Doncic,7.5,Over,1500.0,1500.0
Luka Doncic,8.5,Over,,3000.0
Matas Buzelis,0.5,Over,-650.0,-590.0
Matas Buzelis,1.5,Over,-140.0,-130.0
Matas Buzelis,1.5,Under,110.0,100.0
Matas Buzelis,2.5,Over,200.0,235.0
Matas Buzelis,3.5,Over,500.0,600.0
Matas Buzelis,4.5,Over,1400.0,1400.0
Max Strus,0.5,Over,-1400.0,-1400.0
Max Strus,1.5,Over,-270.0,-245.0
Max Strus,2.5,Over,107.5,129.0
Max Strus,2.5,Under,-140.0,-172.0
Max Strus,3.5,Over,240.0,310.0
Max Strus,4.5,Over,550.0,650.0
Max Strus,5.5,Over,1100.0,1400.0
Max Strus,6.5,Over,2200.0,3000.0
Mikal Bridges,0.5,Over,-700.0,-770.0
Mikal Bridges,1.5,Over,-142.5,-150.0
Mikal Bridges,1.5,Under,110.0,114.0
Mikal Bridges,2.5,Over,205.0,220.0
Mikal Bridges,3.5,Over,550.0,560.0
Mikal Bridges,4.5,Over,1400.0,1400.0
Mike Conley,0.5,Over,-450.0,
Mike Conley,1.5,Over,102.5,
Mike Conley,1.5,Under,-135.0,
Mike Conley,2.5,Over,320.0,
Mike Conley,3.5,Over,900.0,
Mike Conley,4.5,Over,2200.0,
Miles McBride,0.5,Over,-525.0,
Miles McBride,1.5,Over,-120.0,
Miles McBride,2.5,Over,240.0,
Miles McBride,3.5,Over,650.0,
Miles McBride,4.5,Over,1800.0,
Moses Moody,0.5,Over,,-950.0
Moses Moody,1.5,Over,,-193.0
Moses Moody,1.5,Under,,146.0
Moses Moody,2.5,Over,,164.0
Moses Moody,3.5,Over,,400.0
Moses Moody,4.5,Over,,900.0
Myles Turner,0.5,Over,-1200.0,-1400.0
Myles Turner,1.5,Over,-235.0,-240.0
Myles Turner,2.5,Over,130.0,131.0
Myles Turner,2.5,Under,-175.0,-174.0
Myles Turner,3.5,Over,320.0,330.0
Myles Turner,4.5,Over,800.0,700.0
Myles Turner,5.5,Over,1900.0,1500.0
Naz Reid,0.5,Over,,-3500.0
Naz Reid,1.5,Over,-370.0,-360.0
Naz Reid,2.5,Over,-122.5,-113.5
Naz Reid,2.5,Under,-110.0,-114.0
Naz Reid,3.5,Over,200.0,240.0
Naz Reid,4.5,Over,475.0,550.0
Naz Reid,5.5,Over,1100.0,1100.0
Naz Reid,6.5,Over,2500.0,2200.0
OG Anunoby,0.5,Over,-1100.0,-1450.0
OG Anunoby,1.5,Over,-230.0,-245.0
OG Anunoby,2.5,Over,130.0,131.0
OG Anunoby,2.5,Under,-175.0,-174.0
OG Anunoby,3.5,Over,330.0,330.0
OG Anunoby,4.5,Over,800.0,750.0
OG Anunoby,5.5,Over,2000.0,1500.0
Obi Toppin,0.5,Over,-230.0,
Obi Toppin,1.5,Over,175.0,
Obi Toppin,2.5,Over,500.0,
Obi Toppin,3.5,Over,1600.0,
Onyeka Okongwu,0.5,Over,125.0,
Onyeka Okongwu,0.5,Under,-166.0,
Onyeka Okongwu,1.5,Over,650.0,
Paolo Banchero,0.5,Over,-550.0,-590.0
Paolo Banchero,1.5,Over,-120.0,-113.5
Paolo Banchero,1.5,Under,-110.0,-114.0
Paolo Banchero,2.5,Over,250.0,300.0
Paolo Banchero,3.5,Over,650.0,830.0
Paolo Banchero,4.5,Over,1800.0,
Pascal Siakam,0.5,Over,-390.0,-400.0
Pascal Siakam,1.5,Over,119.5,119.0
Pascal Siakam,1.5,Under,-160.0,-158.0
Pascal Siakam,2.5,Over,380.0,390.0
Pascal Siakam,3.5,Over,1100.0,1060.0
Paul George,0.5,Over,,-3000.0
Paul George,1.5,Over,-360.0,-370.0
Paul George,2.5,Over,-122.5,-119.0
Paul George,2.5,Under,-110.0,-110.0
Paul George,3.5,Over,200.0,200.0
Paul George,4.5,Over,450.0,490.0
Paul George,5.5,Over,1000.0,1000.0
Paul George,6.5,Over,2200.0,1700.0
Paul George,7.5,Over,,3500.0
Quentin Grimes,0.5,Over,,-2200.0
Quentin Grimes,1.5,Over,,-310.0
Quentin Grimes,2.5,Over,,-1.0
Quentin Grimes,2.5,Under,,-130.0
Quentin Grimes,3.5,Over,,250.0
Quentin Grimes,4.5,Over,,600.0
Quentin Grimes,5.5,Over,,1200.0
Quentin Grimes,6.5,Over,,2500.0
RJ Barrett,0.5,Over,-450.0,-480.0
RJ Barrett,1.5,Over,102.5,101.0
RJ Barrett,1.5,Under,-135.0,-132.0
RJ Barrett,2.5,Over,320.0,320.0
RJ Barrett,3.5,Over,850.0,830.0
RJ Barrett,4.5,Over,2500.0,
Sam Merrill,0.5,Over,-800.0,
Sam Merrill,1.5,Over,-195.0,
Sam Merrill,2.5,Over,135.0,
Sam Merrill,2.5,Under,-180.0,
Sam Merrill,3.5,Over,295.0,
Sam Merrill,4.5,Over,600.0,
Sam Merrill,5.5,Over,1300.0,
Sam Merrill,6.5,Over,2500.0,
Scottie Barnes,0.5,Over,-295.0,-320.0
Scottie Barnes,1.5,Over,155.0,148.0
Scottie Barnes,1.5,Under,-210.0,-200.0
Scottie Barnes,2.5,Over,500.0,480.0
Scottie Barnes,3.5,Over,1500.0,1200.0
Stephen Curry,1.5,Over,,-4000.0
Stephen Curry,2.5,Over,-700.0,-720.0
Stephen Curry,3.5,Over,-280.0,-265.0
Stephen Curry,4.5,Over,-127.5,-124.0
Stephen Curry,4.5,Under,-105.0,-104.0
Stephen Curry,5.5,Over,150.0,164.0
Stephen Curry,6.5,Over,290.0,310.0
Stephen Curry,7.5,Over,550.0,560.0
Stephen Curry,8.5,Over,1000.0,1000.0
Stephen Curry,9.5,Over,2000.0,
Taurean Prince,0.5,Over,-1000.0,-1100.0
Taurean Prince,1.5,Over,-210.0,-196.0
Taurean Prince,2.5,Over,140.0,156.0
Taurean Prince,2.5,Under,-188.0,-210.0
Taurean Prince,3.5,Over,360.0,400.0
Taurean Prince,4.5,Over,850.0,950.0
Taurean Prince,5.5,Over,2000.0,
Trae Young,0.5,Over,,-3500.0
Trae Young,1.5,Over,-425.0,-460.0
Trae Young,2.5,Over,-145.0,-144.0
Trae Young,2.5,Under,110.0,110.0
Trae Young,3.5,Over,165.0,186.0
Trae Young,4.5,Over,370.0,430.0
Trae Young,5.5,Over,850.0,900.0
Trae Young,6.5,Over,1900.0,1500.0
Trey Murphy III,0.5,Over,,-5000.0
Trey Murphy III,1.5,Over,-600.0,-670.0
Trey Murphy III,2.5,Over,-195.0,-200.0
Trey Murphy III,3.5,Over,127.5,124.0
Trey Murphy III,3.5,Under,-166.0,-162.0
Trey Murphy III,4.5,Over,285.0,290.0
Trey Murphy III,5.5,Over,600.0,560.0
Trey Murphy III,6.5,Over,1400.0,1100.0
Trey Murphy III,7.5,Over,,2000.0
Ty Jerome,0.5,Over,-475.0,-530.0
Ty Jerome,1.5,Over,-117.5,-116.5
Ty Jerome,1.5,Under,-115.0,-112.0
Ty Jerome,2.5,Over,230.0,255.0
Ty Jerome,3.5,Over,550.0,630.0
Ty Jerome,4.5,Over,1300.0,1500.0
Tyrese Haliburton,0.5,Over,,-6000.0
Tyrese Haliburton,1.5,Over,-650.0,-650.0
Tyrese Haliburton,2.5,Over,-205.0,-194.0
Tyrese Haliburton,3.5,Over,117.5,131.0
Tyrese Haliburton,3.5,Under,-154.0,-174.0
Tyrese Haliburton,4.5,Over,260.0,280.0
Tyrese Haliburton,5.5,Over,550.0,600.0
Tyrese Haliburton,6.5,Over,1300.0,1100.0
Tyrese Haliburton,7.5,Over,,2000.0
Wendell Carter Jr,0.5,Over,-120.0,
Wendell Carter Jr,1.5,Over,400.0,
Wendell Carter Jr,2.5,Over,1600.0,
Zaccharie Risacher,0.5,Over,-575.0,-620.0
Zaccharie Risacher,1.5,Over,-132.5,-126.5
Zaccharie Risacher,1.5,Under,100.0,-104.0
Zaccharie Risacher,2.5,Over,220.0,240.0
Zaccharie Risacher,3.5,Over,550.0,630.0
Zaccharie Risacher,4.5,Over,1500.0,1500.0
Zach Collins,0.5,Over,-330.0,-350.0
Zach Collins,1.5,Over,137.5,139.0
Zach Collins,1.5,Under,-180.0,-186.0
Zach Collins,2.5,Over,425.0,440.0
Zach Collins,3.5,Over,1300.0,1200.0
Ziaire Williams,0.5,Over,-425.0,-370.0
Ziaire Williams,1.5,Over,107.0,127.0
Ziaire Williams,1.5,Under,-145.0,-168.0
Ziaire Williams,2.5,Over,280.0,400.0
Ziaire Williams,3.5,Over,750.0,1060.0
Ziaire Williams,4.5,Over,2000.0,
